system:index,chla_sat,date,lake,.geo
20200801T164849_20200801T165810_T16TCS,0.18128711059591354,2020-08-01,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200806T164901_20200806T165818_T15TYM,0.16501783556263505,2020-08-06,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200806T164901_20200806T165818_T16TCS,0.12774246041694876,2020-08-06,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200811T164849_20200811T165525_T15TYM,0.29654187006877375,2020-08-11,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200811T164849_20200811T165525_T16TCS,0.22430079467824712,2020-08-11,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200814T165849_20200814T170258_T16TCS,-0.18735277602765213,2020-08-14,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200905T164901_20200905T165624_T15TYM,0.5117100967055073,2020-09-05,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200905T164901_20200905T165624_T16TCS,0.3806630684300629,2020-09-05,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200913T165849_20200913T170958_T16TCS,-0.03952959943741138,2020-09-13,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200918T165951_20200918T170946_T15TYM,0.0888426621608178,2020-09-18,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200918T165951_20200918T170946_T16TCS,0.0809747246931337,2020-09-18,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200920T164909_20200920T165357_T15TYM,-0.14957486858913296,2020-09-20,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201008T170211_20201008T170245_T15TYM,0.0,2020-10-08,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201008T170211_20201008T170245_T16TCS,0.0,2020-10-08,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201030T165429_20201030T165718_T15TYM,0.0,2020-10-30,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104T165501_20201104T165501_T15TYM,0.0,2020-11-04,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104T165501_20201104T165501_T16TCS,0.0,2020-11-04,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201209T165709_20201209T165706_T15TYM,0.5561296994835223,2020-12-09,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201209T165709_20201209T165706_T16TCS,2.0809500256868407,2020-12-09,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210103T165711_20210103T165709_T16TCS,0.11344852849945436,2021-01-03,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113T165651_20210113T165645_T15TYM,-0.5649910262941152,2021-01-13,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113T165651_20210113T165645_T16TCS,0.23110846280340333,2021-01-13,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T170329_20210220T170444_T16TCS,0.7049579891325327,2021-02-20,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304T165201_20210304T165709_T15TYM,-0.855917306130253,2021-03-04,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304T165201_20210304T165709_T16TCS,-0.1746884885352263,2021-03-04,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210312T170009_20210312T170325_T15TYM,-0.5002432874674175,2021-03-12,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210312T170009_20210312T170325_T16TCS,0.23045406625397102,2021-03-12,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210319T164919_20210319T165244_T15TYM,0.2667101223156905,2021-03-19,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210319T164919_20210319T165244_T16TCS,0.25874300115417465,2021-03-19,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210329T164839_20210329T165618_T15TYM,-0.1057877332714738,2021-03-29,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401T165849_20210401T170911_T15TYM,-0.19022729225856622,2021-04-01,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401T165849_20210401T170911_T16TCS,-0.0707238546287799,2021-04-01,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403T164851_20210403T165851_T15TYM,0.32677213879447825,2021-04-03,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403T164851_20210403T165851_T16TCS,-0.9518512253865452,2021-04-03,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210501T165839_20210501T165939_T15TYM,-0.019778472886778073,2021-05-01,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210501T165839_20210501T165939_T16TCS,-0.5869433989456229,2021-05-01,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
