system:index,chla_sat,date,lake,.geo
20210312T170009_20210312T170325_T15TYL,-0.10378633738952087,2021-03-12,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210312T170009_20210312T170325_T15TYM,0.4283794311803955,2021-03-12,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210319T164919_20210319T165244_T15TYL,0.1685248428809323,2021-03-19,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210319T164919_20210319T165244_T15TYM,0.1741597896770261,2021-03-19,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210329T164839_20210329T165618_T15TYL,-0.01869918936079688,2021-03-29,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210329T164839_20210329T165618_T15TYM,-0.0272125598857804,2021-03-29,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401T165849_20210401T170911_T15TYL,-0.031234179246144435,2021-04-01,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401T165849_20210401T170911_T15TYM,0.02939130026423234,2021-04-01,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403T164851_20210403T165851_T15TYL,-0.4567797351526613,2021-04-03,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403T164851_20210403T165851_T15TYM,-0.37758307808551206,2021-04-03,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210406T165851_20210406T170709_T15TYL,-0.19935773304862198,2021-04-06,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210416T165851_20210416T170614_T15TYL,0.06940571071790405,2021-04-16,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210501T165839_20210501T165939_T15TYL,-0.0757312012177756,2021-05-01,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210501T165839_20210501T165939_T15TYM,-0.04868841991389723,2021-05-01,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210518T164839_20210518T165757_T15TYL,0.20458712213630326,2021-05-18,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210518T164839_20210518T165757_T15TYM,-0.2515652601127115,2021-05-18,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210528T164839_20210528T165103_T15TYM,0.12301052622206249,2021-05-28,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210531T165849_20210531T170023_T15TYL,-0.7012723135505815,2021-05-31,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210605T165851_20210605T170801_T15TYL,0.4081629983736992,2021-06-05,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210605T165851_20210605T170801_T15TYM,-1.4686682732271799,2021-06-05,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210610T165849_20210610T170107_T15TYM,-0.4481796219323806,2021-06-10,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210612T164901_20210612T165359_T15TYL,0.02524020825738018,2021-06-12,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210612T164901_20210612T165359_T15TYM,0.08327522109464047,2021-06-12,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210615T165851_20210615T170711_T15TYM,-0.035435990134553334,2021-06-15,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210625T165851_20210625T170701_T15TYM,-0.1635600694361766,2021-06-25,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210630T165849_20210630T170349_T15TYM,-0.21616159514131694,2021-06-30,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210702T164901_20210702T165839_T15TYL,-0.05793189013986642,2021-07-02,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210702T164901_20210702T165839_T15TYM,-0.09356989567984131,2021-07-02,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210712T164901_20210712T164928_T15TYL,-0.17537613937058263,2021-07-12,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210712T164901_20210712T164928_T15TYM,-0.1616057244201008,2021-07-12,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210715T165901_20210715T170833_T15TYL,0.27446769365001433,2021-07-15,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210715T165901_20210715T170833_T15TYM,-0.07147549634967346,2021-07-15,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210717T164849_20210717T165842_T15TYL,-0.0709098261348523,2021-07-17,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210717T164849_20210717T165842_T15TYM,-0.08033828872208518,2021-07-17,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210725T165901_20210725T170609_T15TYL,-0.06056744440441103,2021-07-25,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210725T165901_20210725T170609_T15TYM,-0.04743419003412765,2021-07-25,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210730T165849_20210730T171016_T15TYM,-0.8751972001620109,2021-07-30,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210804T165901_20210804T170637_T15TYL,-0.30206707480025813,2021-08-04,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T165901_20210814T170626_T15TYL,0.12517622635502865,2021-08-14,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T165901_20210814T170626_T15TYM,0.14858468739347505,2021-08-14,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T164839_20210816T165833_T15TYL,-0.060485160571790174,2021-08-16,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T164839_20210816T165833_T15TYM,0.009638008075874054,2021-08-16,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210831T164901_20210831T165657_T15TYM,0.0170247074220717,2021-08-31,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210913T165911_20210913T170728_T15TYM,-0.017521122032274048,2021-09-13,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210915T164839_20210915T165906_T15TYL,0.07687153324306023,2021-09-15,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210915T164839_20210915T165906_T15TYM,0.005762570127846934,2021-09-15,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210918T165849_20210918T171038_T15TYL,-0.03494324972197011,2021-09-18,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210918T165849_20210918T171038_T15TYM,-0.036655745333814015,2021-09-18,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210923T170031_20210923T171002_T15TYL,0.02667377699227799,2021-09-23,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210923T170031_20210923T171002_T15TYM,0.14467177984103813,2021-09-23,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210928T170009_20210928T170928_T15TYL,-0.0022187175975408764,2021-09-28,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210928T170009_20210928T170928_T15TYM,0.12157768425522729,2021-09-28,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210930T165111_20210930T165533_T15TYL,0.018378339798814387,2021-09-30,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210930T165111_20210930T165533_T15TYM,-0.0063685957181851185,2021-09-30,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211018T170319_20211018T170427_T15TYL,0.23786088959910115,2021-10-18,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211018T170319_20211018T170427_T15TYM,0.05468578182493929,2021-10-18,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211030T165431_20211030T165431_T15TYL,-2.723189907317287,2021-10-30,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211104T165459_20211104T165456_T15TYL,0.0958805942509726,2021-11-04,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211104T165459_20211104T165456_T15TYM,0.0,2021-11-04,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211117T170559_20211117T170936_T15TYM,-0.013124086855760997,2021-11-17,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211212T170721_20211212T170716_T15TYL,-1.1624473938478403,2021-12-12,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211212T170721_20211212T170716_T15TYM,-1.5559412292807921,2021-12-12,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211229T165721_20211229T165718_T15TYL,2.0992590189972717,2021-12-29,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220131T170531_20220131T171022_T15TYM,-1.9363602797982638,2022-01-31,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220428T164851_20220428T165625_T15TYM,0.10779269499221208,2022-04-28,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220506T165839_20220506T170710_T15TYM,-0.09730661029962406,2022-05-06,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220531T165851_20220531T171019_T15TYL,-1.0626608756078804,2022-05-31,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220531T165851_20220531T171019_T15TYM,0.17970320259939426,2022-05-31,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220610T165901_20220610T170344_T15TYM,0.033727764291528996,2022-06-10,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220617T164851_20220617T164900_T15TYL,0.10242721882285655,2022-06-17,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220617T164851_20220617T164900_T15TYM,0.05749940874187337,2022-06-17,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220620T165901_20220620T171040_T15TYL,-0.12201222295751174,2022-06-20,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220620T165901_20220620T171040_T15TYM,-0.07035680759384753,2022-06-20,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220622T164849_20220622T165013_T15TYL,0.14944206945601576,2022-06-22,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220622T164849_20220622T165013_T15TYM,0.1845966214194792,2022-06-22,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220627T164851_20220627T165513_T15TYL,-0.40840534908416026,2022-06-27,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220627T164851_20220627T165513_T15TYM,-0.10107276563852263,2022-06-27,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220630T165901_20220630T170630_T15TYM,-0.35083993732887453,2022-06-30,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220702T164849_20220702T165020_T15TYM,-0.10622337783394856,2022-07-02,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220712T164849_20220712T164951_T15TYL,-0.5968925862462509,2022-07-12,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220722T164849_20220722T164933_T15TYL,0.009384619774989632,2022-07-22,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220722T164849_20220722T164933_T15TYM,-0.023322958471332495,2022-07-22,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220809T165901_20220809T165933_T15TYL,0.0696953158300605,2022-08-09,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220809T165901_20220809T165933_T15TYM,0.07486260363523256,2022-08-09,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220811T164849_20220811T165044_T15TYL,0.14183852607456757,2022-08-11,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220811T164849_20220811T165044_T15TYM,0.1933226821714609,2022-08-11,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220816T164851_20220816T165317_T15TYL,0.04546997684924358,2022-08-16,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220816T164851_20220816T165317_T15TYM,0.04318662408453405,2022-08-16,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220821T164839_20220821T164842_T15TYL,0.10248473062381908,2022-08-21,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220826T164851_20220826T165328_T15TYL,0.11039049064997866,2022-08-26,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220826T164851_20220826T165328_T15TYM,0.08167415884327475,2022-08-26,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220831T164839_20220831T165942_T15TYL,-0.04186546081352056,2022-08-31,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220831T164839_20220831T165942_T15TYM,-0.006681026405209485,2022-08-31,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220903T165849_20220903T171016_T15TYL,0.22378090655898514,2022-09-03,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220903T165849_20220903T171016_T15TYM,0.26303086557667127,2022-09-03,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220905T164851_20220905T165331_T15TYL,0.016719097387594004,2022-09-05,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220905T164851_20220905T165331_T15TYM,0.013896238332134714,2022-09-05,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220908T165901_20220908T170317_T15TYL,-0.041656484960855014,2022-09-08,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220908T165901_20220908T170317_T15TYM,-0.07038977477726961,2022-09-08,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220913T165849_20220913T170241_T15TYL,-0.05721642587876016,2022-09-13,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220913T165849_20220913T170241_T15TYM,-0.05643659345420365,2022-09-13,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220928T170111_20220928T170926_T15TYL,0.26095968512226125,2022-09-28,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220928T170111_20220928T170926_T15TYM,0.01796137779621792,2022-09-28,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220930T165109_20220930T165751_T15TYM,0.34813072984217397,2022-09-30,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221010T165209_20221010T165943_T15TYL,0.2100497954613928,2022-10-10,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221010T165209_20221010T165943_T15TYM,0.350631647855447,2022-10-10,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221020T165329_20221020T165614_T15TYL,-0.01647755592476809,2022-10-20,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221020T165329_20221020T165614_T15TYM,-0.006423497405410853,2022-10-20,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221023T170349_20221023T170347_T15TYL,0.14068887511979317,2022-10-23,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221023T170349_20221023T170347_T15TYM,0.0290047593834611,2022-10-23,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221028T170421_20221028T170935_T15TYL,0.18162656794032755,2022-10-28,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221028T170421_20221028T170935_T15TYM,0.11965341399866178,2022-10-28,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221030T165429_20221030T165504_T15TYM,-0.007672954534212725,2022-10-30,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221102T170449_20221102T170712_T15TYL,0.17405876783627316,2022-11-02,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221102T170449_20221102T170712_T15TYM,0.20658963888765955,2022-11-02,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221204T165701_20221204T165658_T15TYL,-0.20038611413807614,2022-12-04,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230210T170439_20230210T170434_T15TYL,0.0650022623923578,2023-02-10,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230212T165421_20230212T165418_T15TYL,1.7698919980764656,2023-02-12,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230212T165421_20230212T165418_T15TYM,-4.448902226761974,2023-02-12,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230217T165349_20230217T165356_T15TYL,0.5529863202895856,2023-02-17,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230217T165349_20230217T165356_T15TYM,1.8383963097404927,2023-02-17,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230225T170301_20230225T170953_T15TYM,-0.20609447136012174,2023-02-25,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230307T170141_20230307T170347_T15TYL,1.8455018634005147,2023-03-07,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230314T165051_20230314T165930_T15TYM,-0.14129169984645606,2023-03-14,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230324T164941_20230324T165841_T15TYL,0.7730093059094761,2023-03-24,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230324T164941_20230324T165841_T15TYM,-0.19105217395542162,2023-03-24,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230408T164849_20230408T165843_T15TYL,4.547568734667566,2023-04-08,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230408T164849_20230408T165843_T15TYM,-2.122606617104213,2023-04-08,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230413T164841_20230413T165137_T15TYL,0.11139349210468917,2023-04-13,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230413T164841_20230413T165137_T15TYM,0.1135282466598097,2023-04-13,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230418T164849_20230418T164843_T15TYL,0.2892504300905547,2023-04-18,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230418T164849_20230418T164843_T15TYM,-1.5686064928984003,2023-04-18,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230426T165851_20230426T170402_T15TYL,0.039934343785952904,2023-04-26,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230426T165851_20230426T170402_T15TYM,0.07344250615717936,2023-04-26,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230521T165849_20230521T170353_T15TYL,-0.28242586863520713,2023-05-21,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230523T164841_20230523T170026_T15TYL,-0.09419037178832199,2023-05-23,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230523T164841_20230523T170026_T15TYM,-0.10471379340301133,2023-05-23,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230526T165901_20230526T170604_T15TYL,-0.14333187788632548,2023-05-26,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230526T165901_20230526T170604_T15TYM,-0.1896982624773058,2023-05-26,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528T164849_20230528T164844_T15TYL,0.01887749379911893,2023-05-28,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531T165849_20230531T170417_T15TYL,-0.1101349709508573,2023-05-31,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230607T164849_20230607T164859_T15TYL,6.460714642844602E-4,2023-06-07,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230607T164849_20230607T164859_T15TYM,-0.01578048529736176,2023-06-07,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230620T165849_20230620T170446_T15TYL,-0.10049741864084287,2023-06-20,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230620T165849_20230620T170446_T15TYM,-0.11902569853559095,2023-06-20,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230622T164841_20230622T165304_T15TYL,-1.0736369306498035,2023-06-22,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230622T164841_20230622T165304_T15TYM,-0.24188237242956648,2023-06-22,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230627T164849_20230627T164852_T15TYL,-0.05072112453757436,2023-06-27,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230627T164849_20230627T164852_T15TYM,-0.0797974011513289,2023-06-27,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230630T165849_20230630T170809_T15TYM,0.3216748935463396,2023-06-30,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230707T164849_20230707T164907_T15TYM,-0.10664355369588961,2023-07-07,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230715T165851_20230715T170556_T15TYL,-0.13771956280253458,2023-07-15,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230715T165851_20230715T170556_T15TYM,-0.16587394313471926,2023-07-15,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230819T165849_20230819T170353_T15TYL,-0.39981995354056865,2023-08-19,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230831T164851_20230831T165326_T15TYL,0.06202897063349909,2023-08-31,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230831T164851_20230831T165326_T15TYM,0.032591781713984996,2023-08-31,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230918T165859_20230918T170854_T15TYM,0.011723608882634627,2023-09-18,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230920T164951_20230920T165401_T15TYM,0.06373222356457917,2023-09-20,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231104T165459_20231104T165457_T15TYL,-0.13479039205292495,2023-11-04,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231119T165601_20231119T170013_T15TYL,-0.005869313315532269,2023-11-19,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231119T165601_20231119T170013_T15TYM,0.0,2023-11-19,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231124T165629_20231124T165623_T15TYL,1.3864968868473933,2023-11-24,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231129T165631_20231129T165634_T15TYL,-0.9509756303767306,2023-11-29,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231129T165631_20231129T165634_T15TYM,2.63506100338289,2023-11-29,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231214T165719_20231214T165713_T15TYL,0.6635605176236379,2023-12-14,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231214T165719_20231214T165713_T15TYM,-0.07904661499972468,2023-12-14,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231227T170729_20231227T171033_T15TYL,0.2740561517030996,2023-12-27,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231229T165721_20231229T165715_T15TYL,-0.0902112926076051,2023-12-29,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231229T165721_20231229T165715_T15TYM,0.07291681957731376,2023-12-29,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
