system:index,chla_sat,date,lake,.geo
20210113T160629_20210113T161242_T18STG,1.985636427735309,2021-01-13,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210120T155559_20210120T155730_T18STG,1.5647602203799118,2021-01-20,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210123T160549_20210123T161124_T18STG,0.8788446616348596,2021-01-23,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210128T160521_20210128T161127_T18STG,2.3093793975087604,2021-01-28,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210204T155441_20210204T160005_T18STG,-2.685609264728231,2021-02-04,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T155231_20210224T155529_T18STG,5.555107946338724,2021-02-24,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210311T154949_20210311T155312_T18STG,0.2855393924382509,2021-03-11,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210321T154839_20210321T155437_T18STG,1.8767783640233202,2021-03-21,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210329T155901_20210329T160827_T18STG,-2.0997582785254223,2021-03-29,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403T155819_20210403T160531_T18STG,4.797829960970157,2021-04-03,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210405T154901_20210405T155835_T18STG,-1.8570602716577653,2021-04-05,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210617T155901_20210617T160630_T18STG,-1.179465969926876,2021-06-17,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210619T154809_20210619T155547_T18STG,-1.8236258972010568,2021-06-19,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210704T154911_20210704T160000_T18STG,-1.3195751471481658,2021-07-04,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210707T155911_20210707T160814_T18STG,-1.8616258337954854,2021-07-07,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210712T155819_20210712T160546_T18STG,4.864825382821963,2021-07-12,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210714T154911_20210714T155422_T18STG,-1.2750549104014246,2021-07-14,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210717T155911_20210717T160637_T18STG,-0.9482096663155144,2021-07-17,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210727T155911_20210727T160753_T18STG,-1.9697656283356197,2021-07-27,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210808T154809_20210808T155521_T18STG,-1.5321742117840689,2021-08-08,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T155819_20210811T160454_T18STG,-1.5050411266577302,2021-08-11,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T154911_20210813T155956_T18STG,-2.049040710025107,2021-08-13,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210823T154911_20210823T155450_T18STG,-0.3500358777200632,2021-08-23,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210826T155911_20210826T160752_T18STG,-1.4453838594798054,2021-08-26,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210828T154809_20210828T155528_T18STG,-2.349774035461687,2021-08-28,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210902T154911_20210902T160129_T18STG,-1.4184179037838245,2021-09-02,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210907T154809_20210907T160113_T18STG,-1.601022679779316,2021-09-07,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210910T155819_20210910T160507_T18STG,-0.17472939342936375,2021-09-10,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210912T154911_20210912T160052_T18STG,-1.4657094576124676,2021-09-12,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210927T154929_20210927T155235_T18STG,-1.61275131449949,2021-09-27,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210930T155959_20210930T160134_T18STG,-2.234315841294405,2021-09-30,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211002T155101_20211002T160221_T18STG,-1.7052247825134568,2021-10-02,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211017T155149_20211017T155351_T18STG,-2.4934704656362974,2021-10-17,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211020T160209_20211020T160527_T18STG,0.5509111074930705,2021-10-20,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211027T155249_20211027T155422_T18STG,-2.0166098754547646,2021-10-27,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211101T155421_20211101T155916_T18STG,-5.3167586330331655,2021-11-01,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211109T160459_20211109T161040_T18STG,-1.49830790426176,2021-11-09,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211116T155529_20211116T155657_T18STG,2.1482949467141204,2021-11-16,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211119T160549_20211119T161128_T18STG,1.4091747149444398,2021-11-19,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211124T160611_20211124T160718_T18STG,0.8782578425985654,2021-11-24,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211126T155609_20211126T155756_T18STG,1.483389052849088,2021-11-26,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211129T160619_20211129T161236_T18STG,-3.920148845515836,2021-11-29,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211206T155629_20211206T155852_T18STG,1.5867405743925576,2021-12-06,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211214T160651_20211214T160852_T18STG,-0.5912719504398906,2021-12-14,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211226T155649_20211226T155928_T18STG,-0.3288085678302355,2021-12-26,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108T160639_20220108T160732_T18STG,4.0956920180965835,2022-01-08,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T155631_20220110T155822_T18STG,0.7664896757180476,2022-01-10,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220118T160559_20220118T161203_T18STG,2.9869970242926853,2022-01-18,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220209T155411_20220209T160030_T18STG,-0.38141345895742396,2022-02-09,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220212T160401_20220212T161135_T18STG,4.292035033503459,2022-02-12,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220219T155311_20220219T155526_T18STG,-2.4306294613577113,2022-02-19,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220304T160151_20220304T160221_T18STG,1.8172797029219439,2022-03-04,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220311T155051_20220311T160207_T18STG,1.7692421864952244,2022-03-11,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
